ID_SITIO;LOCALIDAD;PROVINCIA;POBLACION;PLAN;Latitud;Longitud
645;CAPIAZUTI;SALTA;231;LOCALIDAD CONECTADA;-22,20186944000;-63,71677778000
657;CAPITAN JUAN PAGE;SALTA;213;LOCALIDAD CONECTADA;-23,68649167000;-62,37581111000
664;CARBONCITO;SALTA;531;LOCALIDAD CONECTADA;-23,23348611000;-63,76795000000
727;CEIBALITO;SALTA;176;LOCALIDAD CONECTADA;-25,11014400000;-64,27459200000
928;COLONIA SANTA ROSA;SALTA;15562;LOCALIDAD CONECTADA;-23,39358611000;-64,41942222000
989;CORONEL CORNEJO;SALTA;2672;LOCALIDAD CONECTADA;-22,73898889000;-63,81906667000
994;CORONEL JUAN SOLA;SALTA;4714;LOCALIDAD CONECTADA;-23,47294444000;-62,88200556000
1103;DRAGONES;SALTA;1779;LOCALIDAD CONECTADA;-23,24705340000;-63,34267420000
1174;EL GALPON;SALTA;5675;LOCALIDAD CONECTADA;-25,38356111000;-64,65725000000
1218;EL QUEBRACHAL;SALTA;6536;LOCALIDAD CONECTADA;-25,33558333000;-64,01981111000
1256;EL TUNAL;SALTA;518;LOCALIDAD CONECTADA;-25,25191944000;-64,39253889000
1270;EMBARCACION;SALTA;20843;LOCALIDAD CONECTADA;-23,20344167000;-64,09765833000
1410;GAONA;SALTA;1883;LOCALIDAD CONECTADA;-25,24143333000;-64,03605556000
1431;GENERAL BALLIVIAN;SALTA;2071;LOCALIDAD CONECTADA;-22,93610000000;-63,85884722000
1512;GRAL. ENRIQUE MOSCONI;SALTA;16060;LOCALIDAD CONECTADA;-22,59518056000;-63,80401944000
1566;HICKMAN;SALTA;805;LOCALIDAD CONECTADA;-23,21189722000;-63,56797222000
1571;HIPOLITO YRIGOYEN;SALTA;10196;LOCALIDAD CONECTADA;-23,24001111000;-64,27886944000
1664;JOAQUIN V. GONZALEZ;SALTA;16329;LOCALIDAD CONECTADA;-25,12123889000;-64,12917222000
1834;LA POMA;SALTA;614;LOCALIDAD CONECTADA;-24,72485556000;-66,20116389000
2068;LOS BLANCOS;SALTA;1073;LOCALIDAD CONECTADA;-23,60638333000;-62,59499167000
2289;MISION CHAQUEÑA;SALTA;1302;LOCALIDAD CONECTADA;-23,25973333000;-63,74334167000
2291;MISION KILOMETRO 6;SALTA;1281;LOCALIDAD CONECTADA;-22,51030556000;-63,75091667000
2301;MOLINOS;SALTA;1183;LOCALIDAD CONECTADA;-25,43830556000;-66,29777778000
2370;NUESTRA SEÑORA DE TALAVERA;SALTA;1328;LOCALIDAD CONECTADA;-25,45956389000;-63,77564167000
2426;PADRE LOZANO;SALTA;513;LOCALIDAD CONECTADA;-23,21851111000;-63,84709440000
2506;PAYOGASTA;SALTA;532;LOCALIDAD CONECTADA;-25,04851389000;-66,09693333000
2529;PICHANAL;SALTA;22439;LOCALIDAD CONECTADA;-23,32434722000;-64,22527778000
2560;PIQUIRENDA;SALTA;505;LOCALIDAD CONECTADA;-22,32455298000;-63,75272040000
2580;PLUMA DE PATO;SALTA;529;LOCALIDAD CONECTADA;-23,37218333000;-63,09787778000
2619;PROFESOR SALVADOR MAZZA;SALTA;18899;LOCALIDAD CONECTADA;-22,05193889000;-63,68585833000
2889;SAN ANTONIO DE LOS COBRES;SALTA;4763;LOCALIDAD CONECTADA;-24,21747653000;-66,31704704000
2897;SAN CARLOS;SALTA;2209;LOCALIDAD CONECTADA;-25,89378100000;-65,93025000000
2970;SAN JOSE DE METAN;SALTA;28295;LOCALIDAD CONECTADA;-25,48414759000;-64,97248040000
3027;SAN RAMON DE LA NUEVA ORAN;SALTA;76070;LOCALIDAD CONECTADA;-23,15741389000;-64,33233333000
3142;SECLANTAS;SALTA;560;LOCALIDAD CONECTADA;-25,33052800000;-66,24590300000
3222;TARTAGAL;SALTA;63196;LOCALIDAD CONECTADA;-22,52795556000;-63,79389722000
3254;TOBANTIRENDA;SALTA;849;LOCALIDAD CONECTADA;-22,15371944000;-63,71164167000
3260;TOLLOCHE;SALTA;197;LOCALIDAD CONECTADA;-25,52497222000;-63,52088611000
3261;TOLOMBON;SALTA;300;LOCALIDAD CONECTADA;-26,18147200000;-65,94025000000
3276;TRANQUITAS;SALTA;1052;LOCALIDAD CONECTADA;-22,40572436000;-63,77393649000
3319;URUNDEL;SALTA;2920;LOCALIDAD CONECTADA;-23,55672222000;-64,39938333000
3619;YACUY;SALTA;1686;LOCALIDAD CONECTADA;-22,37033056000;-63,76916944000
95;9 DE JULIO;SAN JUAN;3484;LOCALIDAD CONECTADA;-31,66763100000;-68,38768900000
436;BARRIO JUSTO P. CASTRO IV;SAN JUAN;589;LOCALIDAD CONECTADA;-31,62776700000;-68,30228500000
488;BARRIO SADOP;SAN JUAN;771;LOCALIDAD CONECTADA;-31,53496660000;-68,39833330000
534;BERMEJO;SAN JUAN;484;LOCALIDAD CONECTADA;-31,58925300000;-67,66059700000
716;CAUCETE;SAN JUAN;28222;LOCALIDAD CONECTADA;-31,64344444000;-68,28632778000
1186;EL MEDANO;SAN JUAN;96;LOCALIDAD CONECTADA;-30,12666000000;-68,68239900000
1228;EL RINCON;SAN JUAN;1252;LOCALIDAD CONECTADA;-31,66511660000;-68,32008330000
1515;GRAN CHINA;SAN JUAN;484;LOCALIDAD CONECTADA;-30,11946600000;-68,72957000000
1580;HUACO;SAN JUAN;1454;LOCALIDAD CONECTADA;-30,15745000000;-68,48480556000
1936;LAS CHACRITAS;SAN JUAN;2760;LOCALIDAD CONECTADA;-31,59802900000;-68,39776300000
1993;LAS TALAS - LOS MEDANOS;SAN JUAN;805;LOCALIDAD CONECTADA;-31,59445833000;-68,27466944000
2209;MARAYES;SAN JUAN;99;LOCALIDAD CONECTADA;-31,46315000000;-67,35078330000
2362;NIQUIVIL;SAN JUAN;819;LOCALIDAD CONECTADA;-30,39932500000;-68,69611400000
2451;PAMPA VIEJA;SAN JUAN;740;LOCALIDAD CONECTADA;-30,20056660000;-68,68421660000
3740;SAN ISIDRO;SAN JUAN;1440;LOCALIDAD CONECTADA;-30,14337529000;-68,70398717000
2965;SAN JOSE DE JACHAL;SAN JUAN;10940;LOCALIDAD CONECTADA;-30,23394444000;-68,74700000000
2975;SAN JUAN;SAN JUAN;109123;LOCALIDAD CONECTADA;-31,51723880000;-68,51190830000
3303;TUPELI;SAN JUAN;1169;LOCALIDAD CONECTADA;-31,83549700000;-68,35514800000
3335;VALLECITO;SAN JUAN;404;LOCALIDAD CONECTADA;-31,73690000000;-67,98360000000
3386;VILLA BORJAS - LA CHIMBERA;SAN JUAN;5275;LOCALIDAD CONECTADA;-31,81079900000;-68,32862200000
3434;VILLA DOMINGUITO;SAN JUAN;619;LOCALIDAD CONECTADA;-31,56000600000;-68,29553700000
3435;VILLA DON BOSCO;SAN JUAN;2557;LOCALIDAD CONECTADA;-31,55320561000;-68,33110822000
3441;VILLA EL TANGO;SAN JUAN;1367;LOCALIDAD CONECTADA;-31,74805556000;-68,24208333000
3463;VILLA GENERAL SAN MARTIN - CAMPO;SAN JUAN;22046;LOCALIDAD CONECTADA;-31,43959167000;-68,52247500000
3475;VILLA IBAÑEZ;SAN JUAN;4421;LOCALIDAD CONECTADA;-31,46031363000;-68,72215166000
3476;VILLA INDEPENDENCIA;SAN JUAN;823;LOCALIDAD CONECTADA;-31,62417500000;-68,31404200000
3515;VILLA MEDIA AGUA;SAN JUAN;7983;LOCALIDAD CONECTADA;-31,98258333000;-68,41995000000
3517;VILLA MERCEDES;SAN JUAN;1439;LOCALIDAD CONECTADA;-30,10368400000;-68,70108600000
3566;VILLA SAN MARTIN;SAN JUAN;1899;LOCALIDAD CONECTADA;-31,51672100000;-68,35131300000
3571;VILLA SANTA ROSA;SAN JUAN;3460;LOCALIDAD CONECTADA;-31,74555556000;-68,31500000000
1687;JUAN JORBA;SAN LUIS;201;LOCALIDAD CONECTADA;-33,61403611000;-65,27245278000
1703;JUSTO DARACT;SAN LUIS;10135;LOCALIDAD CONECTADA;-33,85925833000;-65,18145278000
2984;SAN LUIS;SAN LUIS;169947;LOCALIDAD CONECTADA;-33,29552800000;-66,28698300000
3516;VILLA MERCEDES;SAN LUIS;111391;LOCALIDAD CONECTADA;-33,58261111000;-65,63341667000
339;BAJO CARACOLES;SANTA CRUZ;33;LOCALIDAD CONECTADA;-47,44512222000;-70,92744444000
2171;CABO VIRGENES;SANTA CRUZ;8;LOCALIDAD CONECTADA;-52,32912700000;-68,40491600000
3705;CALETA OLIVIA;SANTA CRUZ;51733;LOCALIDAD CONECTADA;-46,45789722000;-67,51471667000
641;CAÑADON SECO;SANTA CRUZ;879;LOCALIDAD CONECTADA;-46,56157222000;-67,60674444000
894;COLONIA LAS HERAS;SANTA CRUZ;18712;LOCALIDAD CONECTADA;-46,54363611000;-68,90773333000
1134;EL CALAFATE;SANTA CRUZ;16655;LOCALIDAD CONECTADA;-50,33863611000;-72,25456944000
1290;ESPERANZA;SANTA CRUZ;142;LOCALIDAD CONECTADA;-51,02861110000;-70,77724440000
1489;GOBERNADOR GREGORES;SANTA CRUZ;4497;LOCALIDAD CONECTADA;-48,74900000000;-70,24986111000
1710;KOLUEL KAIKE;SANTA CRUZ;250;LOCALIDAD CONECTADA;-46,71786389000;-68,21626389000
2523;PERITO MORENO;SANTA CRUZ;4617;LOCALIDAD CONECTADA;-46,58978493000;-70,91364732000
2533;PICO TRUNCADO;SANTA CRUZ;20889;LOCALIDAD CONECTADA;-46,79236389000;-67,94566667000
2789;RIO GALLEGOS;SANTA CRUZ;95796;LOCALIDAD CONECTADA;-51,62403330000;-69,23635000000
3289;TRES LAGOS;SANTA CRUZ;282;LOCALIDAD CONECTADA;-49,59894167000;-71,45290278000
100;AARON CASTELLANOS;SANTA FE;236;LOCALIDAD CONECTADA;-34,33095278000;-62,37058611000
205;ALVEAR;SANTA FE;2402;LOCALIDAD CONECTADA;-33,06145847000;-60,61597656000
215;AMENABAR;SANTA FE;1605;LOCALIDAD CONECTADA;-34,13546944000;-62,41722222000
262;ARBILLA;SANTA FE;427;LOCALIDAD CONECTADA;-33,10381400000;-60,70315800000
277;ARMSTRONG;SANTA FE;11181;LOCALIDAD CONECTADA;-32,77441605000;-61,61182415000
278;AROCENA;SANTA FE;1608;LOCALIDAD CONECTADA;-32,07926111000;-60,97875556000
300;ARROYO SECO;SANTA FE;20620;LOCALIDAD CONECTADA;-33,16727778000;-60,52825000000
304;ARRUFO;SANTA FE;1764;LOCALIDAD CONECTADA;-30,23163889000;-61,72727778000
315;ATALIVA;SANTA FE;1680;LOCALIDAD CONECTADA;-30,99839452000;-61,43187315000
376;BARRANCAS;SANTA FE;4650;LOCALIDAD CONECTADA;-32,23239444000;-60,99059444000
464;BARRIO MITRE;SANTA FE;816;LOCALIDAD CONECTADA;-33,25204167000;-60,38819444000
517;BELLA ITALIA;SANTA FE;1070;LOCALIDAD CONECTADA;-31,28253584000;-61,40937088000
569;BUSTINZA;SANTA FE;1098;LOCALIDAD CONECTADA;-32,73511944000;-61,29375278000
627;CAÑADA DE GOMEZ;SANTA FE;29205;LOCALIDAD CONECTADA;-32,81630556000;-61,41252778000
635;CAÑADA OMBU;SANTA FE;518;LOCALIDAD CONECTADA;-28,30800000000;-59,98211111000
653;CAPITAN BERMUDEZ;SANTA FE;29218;LOCALIDAD CONECTADA;-32,82208889000;-60,71730278000
665;CARCARAÑA;SANTA FE;16277;LOCALIDAD CONECTADA;-32,85661110000;-61,15177770000
736;CERES;SANTA FE;14499;LOCALIDAD CONECTADA;-29,86397222000;-61,94908333000
841;COLMENA;SANTA FE;141;LOCALIDAD CONECTADA;-28,75847220000;-60,08813880000
866;COLONIA BOSSI;SANTA FE;111;LOCALIDAD CONECTADA;-30,66908056000;-61,78906944000
873;COLONIA CELLO;SANTA FE;118;LOCALIDAD CONECTADA;-31,43030556000;-61,84154167000
914;COLONIA RAQUEL;SANTA FE;123;LOCALIDAD CONECTADA;-30,83630556000;-61,49011389000
981;CORONDA;SANTA FE;16873;LOCALIDAD CONECTADA;-31,96863889000;-60,93243056000
1002;CORONEL RODOLFO S. DOMINGUEZ;SANTA FE;836;LOCALIDAD CONECTADA;-33,18281389000;-60,72248056000
1011;CORREA;SANTA FE;5792;LOCALIDAD CONECTADA;-32,84814863000;-61,25543153000
1043;CUATRO ESQUINAS;SANTA FE;174;LOCALIDAD CONECTADA;-33,24457778000;-60,76273889000
1051;CURUPAYTI;SANTA FE;220;LOCALIDAD CONECTADA;-30,39494444000;-61,65325000000
1076;DESVIO ARIJON;SANTA FE;946;LOCALIDAD CONECTADA;-31,87219444000;-60,88847778000
1082;DIEGO DE ALVEAR;SANTA FE;1855;LOCALIDAD CONECTADA;-34,37261111000;-62,12951111000
1109;EGUSQUIZA;SANTA FE;279;LOCALIDAD CONECTADA;-31,09433333000;-61,62680556000
1275;EMPALME VILLA CONSTITUCION;SANTA FE;6241;LOCALIDAD CONECTADA;-33,24963889000;-60,36963889000
1289;ESPERANZA;SANTA FE;40145;LOCALIDAD CONECTADA;-31,45403056000;-60,94433611000
1317;ESTACION SAGUIER;SANTA FE;105;LOCALIDAD CONECTADA;-31,31637792000;-61,69593500000
1364;FIGHIERA;SANTA FE;4034;LOCALIDAD CONECTADA;-33,19756944000;-60,46653333000
1392;FRANCK;SANTA FE;5109;LOCALIDAD CONECTADA;-31,58033330000;-60,93900000000
1395;FRAY LUIS BELTRAN;SANTA FE;15176;LOCALIDAD CONECTADA;-32,78803611000;-60,72895278000
1399;FRONTERA;SANTA FE;10520;LOCALIDAD CONECTADA;-31,43023611000;-62,06516944000
1403;FUNES;SANTA FE;23281;LOCALIDAD CONECTADA;-32,92402500000;-60,78891944000
1411;GARABATO;SANTA FE;995;LOCALIDAD CONECTADA;-28,95400000000;-60,14113889000
1451;GENERAL LAGOS;SANTA FE;3419;LOCALIDAD CONECTADA;-33,11492588000;-60,56397786000
1503;GOLONDRINA;SANTA FE;563;LOCALIDAD CONECTADA;-28,55613889000;-60,02488889000
1517;GRANADERO BAIGORRIA;SANTA FE;36994;LOCALIDAD CONECTADA;-32,86964722000;-60,69940833000
1565;HERSILLA;SANTA FE;2780;LOCALIDAD CONECTADA;-30,00253791000;-61,83776953000
1596;HUMBOLDT;SANTA FE;3999;LOCALIDAD CONECTADA;-31,40010833000;-61,08138056000
1633;INTIYACO;SANTA FE;1132;LOCALIDAD CONECTADA;-28,68022222000;-60,06902778000
1675;JOSEFINA;SANTA FE;676;LOCALIDAD CONECTADA;-31,40432817000;-61,99078971000
1706;KILOMETRO 115;SANTA FE;182;LOCALIDAD CONECTADA;-28,82552778000;-60,22394444000
4053;LA CAROLINA;SANTA FE;0;LOCALIDAD CONECTADA;-33,07625600000;-60,69563300000
1780;LA GALLARETA;SANTA FE;2189;LOCALIDAD CONECTADA;-29,58494167000;-60,36773333000
1855;LA RUBIA;SANTA FE;299;LOCALIDAD CONECTADA;-30,11133880000;-61,79286660000
1978;LAS PALMERAS;SANTA FE;545;LOCALIDAD CONECTADA;-30,62661111000;-61,62716667000
1980;LAS PAREJAS;SANTA FE;12375;LOCALIDAD CONECTADA;-32,67821667000;-61,53201944000
1990;LAS ROSAS;SANTA FE;13068;LOCALIDAD CONECTADA;-32,48498056000;-61,57552222000
2012;LAZZARINO;SANTA FE;350;LOCALIDAD CONECTADA;-34,16517200000;-62,42931000000
2017;LEHMANN;SANTA FE;2416;LOCALIDAD CONECTADA;-31,12332222000;-61,44971944000
2036;LOGROÑO;SANTA FE;630;LOCALIDAD CONECTADA;-29,50286111000;-61,69683333000
2059;LOS AMORES;SANTA FE;1052;LOCALIDAD CONECTADA;-28,10011111000;-59,97966667000
2103;LOS MOLINOS;SANTA FE;1832;LOCALIDAD CONECTADA;-33,10555556000;-61,33027778000
2119;LOS PUMAS;SANTA FE;5;LOCALIDAD CONECTADA;-29,26392500000;-61,01721940000
2168;MACIEL;SANTA FE;5634;LOCALIDAD CONECTADA;-32,46122222000;-60,89463889000
2214;MARGARITA;SANTA FE;3534;LOCALIDAD CONECTADA;-29,69028596000;-60,24795493000
2297;MOISES VILLE;SANTA FE;2318;LOCALIDAD CONECTADA;-30,72083333000;-61,47138889000
2303;MONIGOTES;SANTA FE;347;LOCALIDAD CONECTADA;-30,49183333000;-61,63387500000
2304;MONJE;SANTA FE;1838;LOCALIDAD CONECTADA;-32,35336111000;-60,94336111000
2310;MONTE FLORES;SANTA FE;166;LOCALIDAD CONECTADA;-33,08000740000;-60,63552267000
2324;MONTEFIORE;SANTA FE;146;LOCALIDAD CONECTADA;-29,66583333000;-61,86602778000
2378;NUEVA LEHMANN;SANTA FE;90;LOCALIDAD CONECTADA;-31,11754167000;-61,51331944000
2384;NUEVO TORINO;SANTA FE;425;LOCALIDAD CONECTADA;-31,34305556000;-61,23450833000
2409;OLIVEROS;SANTA FE;3800;LOCALIDAD CONECTADA;-32,57426794000;-60,85550496000
2432;PALACIOS;SANTA FE;245;LOCALIDAD CONECTADA;-30,70794444000;-61,62102778000
2467;PARAJE 29;SANTA FE;185;LOCALIDAD CONECTADA;-29,10313889000;-60,23638889000
2504;PAVON;SANTA FE;876;LOCALIDAD CONECTADA;-33,24199722000;-60,40548333000
2505;PAVON ARRIBA;SANTA FE;1834;LOCALIDAD CONECTADA;-33,31085000000;-60,82685556000
2526;PEYRANO;SANTA FE;2517;LOCALIDAD CONECTADA;-33,53734720000;-60,79868330000
2570;PLAZA CLUCELLAS;SANTA FE;1530;LOCALIDAD CONECTADA;-31,45186593000;-61,70500953000
2575;PLAZA SAGUIER;SANTA FE;262;LOCALIDAD CONECTADA;-31,32531944000;-61,66778056000
2604;POZO DE LOS INDIOS;SANTA FE;440;LOCALIDAD CONECTADA;-28,94222222000;-60,24888889000
2618;PRESIDENTE ROCA;SANTA FE;524;LOCALIDAD CONECTADA;-31,20916380000;-61,61405000000
2646;PUEBLO SANTA LUCIA;SANTA FE;185;LOCALIDAD CONECTADA;-29,28288330000;-60,40225830000
2647;PUEBLO URANGA;SANTA FE;856;LOCALIDAD CONECTADA;-33,26216111000;-60,70497500000
2667;PUERTO GENERAL SAN MARTIN;SANTA FE;13243;LOCALIDAD CONECTADA;-32,71692000000;-60,73081500000
2728;RAFAELA;SANTA FE;91571;LOCALIDAD CONECTADA;-31,22596396000;-61,46998592000
2819;ROLDAN;SANTA FE;14113;LOCALIDAD CONECTADA;-32,89935000000;-60,91151667000
2825;ROSARIO;SANTA FE;948312;LOCALIDAD CONECTADA;-33,01416200000;-60,62990200000
2835;RUFINO;SANTA FE;18727;LOCALIDAD CONECTADA;-34,26319444000;-62,70952778000
2918;SAN FABIAN;SANTA FE;820;LOCALIDAD CONECTADA;-32,13619444000;-60,98194444000
2936;SAN GREGORIO;SANTA FE;4291;LOCALIDAD CONECTADA;-34,32348100000;-62,03648200000
2955;SAN JERONIMO SUD;SANTA FE;2641;LOCALIDAD CONECTADA;-32,87848500000;-61,02797022000
2981;SAN LORENZO;SANTA FE;45958;LOCALIDAD CONECTADA;-32,74825833000;-60,73253333000
3043;SANCTI SPIRITU;SANTA FE;3433;LOCALIDAD CONECTADA;-34,00811111000;-62,23886667000
3068;SANTA FE;SANTA FE;391164;LOCALIDAD CONECTADA;-31,64006944000;-60,66738889000
3101;SANTA TERESA;SANTA FE;3039;LOCALIDAD CONECTADA;-33,44197033000;-60,78543403000
3117;SANTO TOME;SANTA FE;65684;LOCALIDAD CONECTADA;-31,65614722000;-60,79196111000
3138;SAUCE VIEJO;SANTA FE;7953;LOCALIDAD CONECTADA;-31,77177778000;-60,83750000000
3191;SUNCHALES;SANTA FE;20537;LOCALIDAD CONECTADA;-30,94600000000;-61,54761111000
3194;SUSANA;SANTA FE;1002;LOCALIDAD CONECTADA;-31,35711944000;-61,51890000000
3201;TACURAL;SANTA FE;1169;LOCALIDAD CONECTADA;-30,84312500000;-61,58998880000
3235;TEODELINA;SANTA FE;5933;LOCALIDAD CONECTADA;-34,18320176000;-61,53105927000
3240;THEOBALD;SANTA FE;421;LOCALIDAD CONECTADA;-33,30974444000;-60,31361111000
3246;TIMBUES;SANTA FE;3694;LOCALIDAD CONECTADA;-32,67096667000;-60,78831667000
3253;TOBA;SANTA FE;266;LOCALIDAD CONECTADA;-29,26697220000;-60,16961110000
3268;TORTUGAS;SANTA FE;2234;LOCALIDAD CONECTADA;-32,74766111000;-61,81781111000
3271;TOSTADO;SANTA FE;14582;LOCALIDAD CONECTADA;-29,22866667000;-61,77727778000
3341;VENADO TUERTO;SANTA FE;75437;LOCALIDAD CONECTADA;-33,75320683000;-61,95782803000
3343;VERA;SANTA FE;19185;LOCALIDAD CONECTADA;-29,46627778000;-60,19722222000
3370;VILLA AMELIA;SANTA FE;835;LOCALIDAD CONECTADA;-33,17728333000;-60,66563333000
3426;VILLA DEL PLATA;SANTA FE;259;LOCALIDAD CONECTADA;-33,12707500000;-60,71047778000
3444;VILLA ELOISA;SANTA FE;2820;LOCALIDAD CONECTADA;-32,95978056000;-61,54212778000
3483;VILLA LA RIVERA;SANTA FE;342;LOCALIDAD CONECTADA;-32,63492500000;-60,82102778000
3559;VILLA SAN JOSE;SANTA FE;220;LOCALIDAD CONECTADA;-31,33634422000;-61,62032442000
3580;VILLA TRINIDAD;SANTA FE;2606;LOCALIDAD CONECTADA;-30,22283124000;-61,86862626000
104;ABRA GRANDE;SANTIAGO DEL ESTERO;138;LOCALIDAD CONECTADA;-27,29072222000;-64,38000278000
117;AEROLITO;SANTIAGO DEL ESTERO;249;LOCALIDAD CONECTADA;-27,23277778000;-62,37916667000
171;ALHUAMPA;SANTIAGO DEL ESTERO;471;LOCALIDAD CONECTADA;-27,12833333000;-62,54777778000
242;ANTAJE;SANTIAGO DEL ESTERO;210;LOCALIDAD CONECTADA;-27,62450000000;-64,25322222000
251;AÑATUYA;SANTIAGO DEL ESTERO;23286;LOCALIDAD CONECTADA;-28,46424480000;-62,83943156000
265;ARDILES;SANTIAGO DEL ESTERO;203;LOCALIDAD CONECTADA;-27,41264167000;-64,49995833000
279;ARRAGA;SANTIAGO DEL ESTERO;1136;LOCALIDAD CONECTADA;-28,04970833000;-64,22378056000
323;AVERIAS;SANTIAGO DEL ESTERO;371;LOCALIDAD CONECTADA;-28,74518333000;-62,44972500000
362;BANDERA;SANTIAGO DEL ESTERO;6536;LOCALIDAD CONECTADA;-28,88791667000;-62,26744444000
363;BANDERA BAJADA;SANTIAGO DEL ESTERO;964;LOCALIDAD CONECTADA;-27,27666700000;-63,50972200000
522;BELTRAN;SANTIAGO DEL ESTERO;6352;LOCALIDAD CONECTADA;-27,82890278000;-64,06425556000
607;CAMPO GALLO;SANTIAGO DEL ESTERO;6222;LOCALIDAD CONECTADA;-26,58194444000;-62,84416667000
633;CAÑADA ESCOBAR;SANTIAGO DEL ESTERO;269;LOCALIDAD CONECTADA;-27,70847200000;-64,02786100000
776;CHAUPI POZO;SANTIAGO DEL ESTERO;382;LOCALIDAD CONECTADA;-27,50829167000;-64,42110556000
825;CLODOMIRA;SANTIAGO DEL ESTERO;9661;LOCALIDAD CONECTADA;-27,57498333000;-64,13175278000
879;COLONIA EL SIMBOLAR;SANTIAGO DEL ESTERO;4197;LOCALIDAD CONECTADA;-27,71413333000;-63,86821667000
1096;DONADEU;SANTIAGO DEL ESTERO;559;LOCALIDAD CONECTADA;-26,72361111000;-62,72416667000
1130;EL CABURE;SANTIAGO DEL ESTERO;737;LOCALIDAD CONECTADA;-26,01355278000;-62,33858056000
1143;EL CHARCO;SANTIAGO DEL ESTERO;178;LOCALIDAD CONECTADA;-27,23038611000;-64,70580833000
1157;EL DEAN;SANTIAGO DEL ESTERO;655;LOCALIDAD CONECTADA;-27,69189722000;-64,35109167000
1237;EL SAUZAL;SANTIAGO DEL ESTERO;715;LOCALIDAD CONECTADA;-27,48831111000;-64,58200556000
1301;ESTACION ATAMISQUI;SANTIAGO DEL ESTERO;418;LOCALIDAD CONECTADA;-28,49254100000;-63,93837100000
1318;ESTACION TABOADA;SANTIAGO DEL ESTERO;1512;LOCALIDAD CONECTADA;-28,00694400000;-63,74694400000
1319;ESTACION TACAÑITAS;SANTIAGO DEL ESTERO;1060;LOCALIDAD CONECTADA;-28,62479167000;-62,60573333000
1360;FERNANDEZ;SANTIAGO DEL ESTERO;12886;LOCALIDAD CONECTADA;-27,92865000000;-63,88114444000
1378;FORTIN INCA;SANTIAGO DEL ESTERO;487;LOCALIDAD CONECTADA;-29,12830833000;-61,93815556000
1398;FRIAS;SANTIAGO DEL ESTERO;26649;LOCALIDAD CONECTADA;-28,62827778000;-65,12913889000
1514;GRAMILLA;SANTIAGO DEL ESTERO;409;LOCALIDAD CONECTADA;-27,30047500000;-64,60953333000
1518;GRANADERO GATICA;SANTIAGO DEL ESTERO;0;LOCALIDAD CONECTADA;-26,87440556000;-62,71571667000
1535;GUARDIA ESCOLTA;SANTIAGO DEL ESTERO;894;LOCALIDAD CONECTADA;-28,98586667000;-62,12839444000
1550;HASSE;SANTIAGO DEL ESTERO;347;LOCALIDAD CONECTADA;-27,07060000000;-62,64085556000
1556;HERNAN MEJIA MIRAVAL;SANTIAGO DEL ESTERO;156;LOCALIDAD CONECTADA;-27,17722222000;-62,46916667000
1598;HUYAMAMPA;SANTIAGO DEL ESTERO;130;LOCALIDAD CONECTADA;-27,38525278000;-64,29497222000
1615;INGENIERO FORRES;SANTIAGO DEL ESTERO;5463;LOCALIDAD CONECTADA;-27,87092778000;-63,97148889000
1718;LA AURORA;SANTIAGO DEL ESTERO;736;LOCALIDAD CONECTADA;-27,49713889000;-64,23094444000
1722;LA BANDA;SANTIAGO DEL ESTERO;106441;LOCALIDAD CONECTADA;-27,75972222000;-64,25972222000
1735;LA CAÑADA;SANTIAGO DEL ESTERO;1696;LOCALIDAD CONECTADA;-27,70979167000;-63,77120556000
1764;LA DARSENA;SANTIAGO DEL ESTERO;1152;LOCALIDAD CONECTADA;-27,69827778000;-64,28813889000
1911;LAPRIDA;SANTIAGO DEL ESTERO;1197;LOCALIDAD CONECTADA;-28,37824444000;-64,52881111000
2074;LOS CARDOZOS;SANTIAGO DEL ESTERO;165;LOCALIDAD CONECTADA;-27,93183221000;-64,19102208000
2095;LOS JURIES;SANTIAGO DEL ESTERO;3833;LOCALIDAD CONECTADA;-28,46365278000;-62,11080278000
2111;LOS NUÑEZ;SANTIAGO DEL ESTERO;573;LOCALIDAD CONECTADA;-27,53529167000;-64,52753333000
2116;LOS PIRPINTOS;SANTIAGO DEL ESTERO;1729;LOCALIDAD CONECTADA;-26,13309167000;-62,07295556000
2120;LOS QUIROGA;SANTIAGO DEL ESTERO;1065;LOCALIDAD CONECTADA;-27,65276389000;-64,35201944000
2127;LOS SORIA;SANTIAGO DEL ESTERO;224;LOCALIDAD CONECTADA;-27,61852778000;-64,37547222000
2132;LOS TIGRES;SANTIAGO DEL ESTERO;161;LOCALIDAD CONECTADA;-25,90975556000;-62,59420556000
2234;MATARA;SANTIAGO DEL ESTERO;1172;LOCALIDAD CONECTADA;-28,11147222000;-63,19130556000
2317;MONTE QUEMADO;SANTIAGO DEL ESTERO;12543;LOCALIDAD CONECTADA;-25,81192778000;-62,82836667000
2375;NUEVA ESPERANZA;SANTIAGO DEL ESTERO;5145;LOCALIDAD CONECTADA;-26,19946626000;-64,23832917000
2376;NUEVA FRANCIA;SANTIAGO DEL ESTERO;1091;LOCALIDAD CONECTADA;-28,18047200000;-64,19813900000
2644;OTUMPA;SANTIAGO DEL ESTERO;0;LOCALIDAD CONECTADA;-27,32905556000;-62,22530556000
2447;PAMPA DE LOS GUANACOS;SANTIAGO DEL ESTERO;5273;LOCALIDAD CONECTADA;-26,23570407000;-61,82960481000
